text,label
What is the number of transactions for one disposable card?,29
"There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.
",22
Someone has been using my card. There are unfamiliar transactions on there. Can you freeze the card to keep this from happening?,22
What can I do if my card details where stolen from my car? I think they used my card to buy gas.,22
I want to cancel my card. I think someone else is using it.,22
"I can't be sure, but I think that someone may be using my card.",22
What should I do if I think someone is using my card without my permission?,22
I believe that someone is using my card without my knowledge!,22
There is unusual activity on my account and I believe someone took my card.,22
Someone must have found my card details as I don't recognize these transactions.,22
Should I order a new card before I freeze my original one?,22
"I think that someone may be using my card, but I'm not sure,.",22
I think someone has hacked my card!,22
My card has been compromised. I see a bunch of online shopping charges that I didn't make. I need to freeze it immediately.,22
I think my card has been used by somebody else since I was never in the little town where some transactions on this bill have come from. Please stop this right away.,22
am suspicious of my card's security,22
"Someone is making transactions on my account, I think they took my card information.",22
I think someone stole my card number and brought stuff in different places that I have never been to. I need to suspend any further purchase on my credit card.,22
There's a possibility that my card was compromised.,22
What should I do if I think there are unauthorized transactions?,22
How do I stop fraud to my card?,22
My statement shows charges for things I never purchased. Were my account details stolen?,22
What should I do if someone else used my card?,22
What steps can I take if someone else is using my card?,22
What should I do if I think someone stole my details and used my information to make some transactions?,22
I am not sure but someone else might be using my card,22
What to do if my card has been used without my permission?,22
Someone used my card without my permission.,22
think someone is using my card with permission,22
How can I tell if someone else is using my card?,22
What do I do if I believe to be a victim of credit card fraud?,22
"i didnt make these transactions, i think my card details might be stolen",22
I have transactions that I don't recognize - I think someone is using my card.,22
"my card details could be stolen, as i didnt make these transactions",22
What do I do if someone used my card without my permission?,22
There are transactions that I don't recognize. What do I do if I think someone is using my card?,22
I noticed my card was used in a small town that I have never been to. Can you stop the card from being used more?,22
"I froze my account, but how do I order a replacement card?",22
What do I do if I think someone has used my card?,22
"There are transactions that I don't remember making, i think someone might have gotten my card details and is now using it.",22
My card information seems to have been stolen! I don't know where these transactions came from and I've never even been to the city where they were made. I need my card blocked ASAP so this person can't keep using my card.,22
"My card was used without my permission, what do I do?",22
What do I do if I think someone has used my card without permission? I can see a few transactions I don't recognize.,22
Questionable transactions on my account.,22
I have some transactions on my account I did not make. Can you cancel my card and prevent further use.,22
Someone hacked into my cards account.,22
How do I report fraud on my card?,22
How do I report possible fraudulent activity on my account?,22
Someone else might be using my card without my permission.,22
